Year,Region,Index,Source,Category,Sub-category,Sub-sub-category,Total,CO2eq,Unit
1993,Alberta,11,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-situ, Upgrading)",Upgrading,FALSE,9.88,Mt
1993,Alberta,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,FALSE,4.96,Mt
1993,Alberta,13,Oil and Gas,Downstream Oil and Gas,,,TRUE,3.70,Mt
1993,Alberta,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,FALSE,3.25,Mt
1993,Alberta,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,FALSE,0.45,Mt
1993,Alberta,16,Electricity,,,,FALSE,45.38,Mt
1993,Alberta,17,Transport,,,,TRUE,14.18,Mt
1993,Alberta,18,Transport,Passenger Transport,,,TRUE,7.97,Mt
1993,Alberta,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,FALSE,7.16,Mt
1993,Alberta,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,FALSE,0.81,Mt
1993,Alberta,21,Transport,Freight Transport,,,TRUE,4.25,Mt
1993,Alberta,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,FALSE,4.05,Mt
1993,Alberta,23,Transport,Freight Transport,Aviation and Marine,,FALSE,0.19,Mt
1993,Alberta,24,Transport,"Other: Recreational, Commercial and Residential",,,FALSE,1.96,Mt
1993,Alberta,25,Heavy Industry,,,,TRUE,12.95,Mt
1993,Alberta,26,Heavy Industry,Mining,,,FALSE,0.10,Mt
1993,Alberta,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,FALSE,0.45,Mt
1993,Alberta,28,Heavy Industry,Pulp and Paper,,,FALSE,0.58,Mt
1993,Alberta,29,Heavy Industry,Iron and Steel,,,FALSE,0.10,Mt
1993,Alberta,30,Heavy Industry,Cement,,,FALSE,1.02,Mt
1993,Alberta,31,Heavy Industry,Lime and Gypsum,,,FALSE,0.20,Mt
1993,Alberta,32,Heavy Industry,Chemicals and Fertilizers,,,FALSE,10.49,Mt
1993,Alberta,33,Buildings,,,,TRUE,11.89,Mt
1993,Alberta,34,Buildings,Service Industry,,,FALSE,5.18,Mt
1993,Alberta,35,Buildings,Residential,,,FALSE,6.71,Mt
1993,Alberta,36,Agriculture,,,,TRUE,16.92,Mt
1993,Alberta,37,Agriculture,On Farm Fuel Use,,,FALSE,3.31,Mt
1993,Alberta,38,Agriculture,Crop Production,,,FALSE,2.67,Mt
1993,Alberta,39,Agriculture,Animal Production,,,FALSE,10.93,Mt
1993,Alberta,40,Waste,,,,TRUE,2.47,Mt
1993,Alberta,41,Waste,Solid Waste,,,FALSE,2.20,Mt
1993,Alberta,42,Waste,Wastewater,,,FALSE,0.25,Mt
1993,Alberta,43,Waste,Waste Incineration,,,FALSE,0.02,Mt
1993,Alberta,44,Coal Production,,,,FALSE,0.72,Mt
1993,Alberta,45,"Light Manufacturing, Construction and Forest Resources",,,,TRUE,3.93,Mt
1993,Alberta,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,FALSE,3.22,Mt
1993,Alberta,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,FALSE,0.60,Mt
1993,Alberta,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,FALSE,0.11,Mt
1993,British Columbia,0,Provincial Inventory Total,,,,TRUE,52.59,Mt
1993,British Columbia,1,Oil and Gas,,,,TRUE,6.28,Mt
1993,British Columbia,2,Oil and Gas,Upstream Oil and Gas,,,TRUE,5.35,Mt
1993,British Columbia,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,FALSE,2.97,Mt
1993,British Columbia,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,TRUE,0.51,Mt
1993,British Columbia,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,FALSE,0.51,Mt
1993,British Columbia,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,FALSE,1.86,Mt
1993,British Columbia,13,Oil and Gas,Downstream Oil and Gas,,,TRUE,0.94,Mt
1993,British Columbia,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,FALSE,0.76,Mt
1993,British Columbia,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,FALSE,0.18,Mt
1993,British Columbia,16,Electricity,,,,FALSE,1.97,Mt
1993,British Columbia,17,Transport,,,,TRUE,15.95,Mt
1993,British Columbia,18,Transport,Passenger Transport,,,TRUE,7.96,Mt
1993,British Columbia,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,FALSE,6.97,Mt
1993,British Columbia,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,FALSE,1.00,Mt
1993,British Columbia,21,Transport,Freight Transport,,,TRUE,5.59,Mt
1993,British Columbia,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,FALSE,4.70,Mt
1993,British Columbia,23,Transport,Freight Transport,Aviation and Marine,,FALSE,0.89,Mt
1993,British Columbia,24,Transport,"Other: Recreational, Commercial and Residential",,,FALSE,2.40,Mt
1993,British Columbia,25,Heavy Industry,,,,TRUE,8.20,Mt
1993,British Columbia,26,Heavy Industry,Mining,,,FALSE,0.14,Mt
1993,British Columbia,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,FALSE,2.23,Mt
1993,British Columbia,28,Heavy Industry,Pulp and Paper,,,FALSE,3.46,Mt
1993,British Columbia,29,Heavy Industry,Iron and Steel,,,FALSE,0.05,Mt
1993,British Columbia,30,Heavy Industry,Cement,,,FALSE,1.19,Mt
1993,British Columbia,31,Heavy Industry,Lime and Gypsum,,,FALSE,0.25,Mt
1993,British Columbia,32,Heavy Industry,Chemicals and Fertilizers,,,FALSE,0.88,Mt
1993,British Columbia,33,Buildings,,,,TRUE,8.60,Mt
1993,British Columbia,34,Buildings,Service Industry,,,FALSE,3.85,Mt
1993,British Columbia,35,Buildings,Residential,,,FALSE,4.76,Mt
1993,British Columbia,36,Agriculture,,,,TRUE,2.71,Mt
1993,British Columbia,37,Agriculture,On Farm Fuel Use,,,FALSE,0.66,Mt
1993,British Columbia,38,Agriculture,Crop Production,,,FALSE,0.17,Mt
1993,British Columbia,39,Agriculture,Animal Production,,,FALSE,1.88,Mt
1993,British Columbia,40,Waste,,,,TRUE,4.39,Mt
1993,British Columbia,41,Waste,Solid Waste,,,FALSE,4.21,Mt
1993,British Columbia,42,Waste,Wastewater,,,FALSE,0.18,Mt
1993,British Columbia,43,Waste,Waste Incineration,,,FALSE,0.00,Mt
1993,British Columbia,44,Coal Production,,,,FALSE,1.98,Mt
1993,British Columbia,45,"Light Manufacturing, Construction and Forest Resources",,,,TRUE,2.50,Mt
1993,British Columbia,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,FALSE,1.28,Mt
1993,British Columbia,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,FALSE,0.66,Mt
1993,British Columbia,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,FALSE,0.56,Mt
1993,Canada,0,National Inventory Total,,,,TRUE,607.68,Mt
1993,Canada,1,Oil and Gas,,,,TRUE,117.53,Mt
1993,Canada,2,Oil and Gas,Upstream Oil and Gas,,,TRUE,97.99,Mt
1993,Canada,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,FALSE,34.13,Mt
1993,Canada,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,TRUE,28.84,Mt
1993,Canada,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,FALSE,16.09,Mt
1993,Canada,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production,FALSE,12.57,Mt
1993,Canada,7,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Frontier Oil Production,FALSE,0.18,Mt
1993,Canada,8,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-situ, Upgrading)",,TRUE,18.84,Mt
1993,Canada,9,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-situ, Upgrading)",Mining and Extraction,FALSE,2.49,Mt
1993,Canada,10,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-situ, Upgrading)",In-situ,FALSE,4.34,Mt
1993,Canada,11,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-situ, Upgrading)",Upgrading,FALSE,12.01,Mt
1993,Canada,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,FALSE,16.19,Mt
1993,Canada,13,Oil and Gas,Downstream Oil and Gas,,,TRUE,19.54,Mt
1993,Canada,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,FALSE,17.77,Mt
1993,Canada,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,FALSE,1.77,Mt
1993,Canada,16,Electricity,,,,FALSE,93.12,Mt
1993,Canada,17,Transport,,,,TRUE,116.71,Mt
1993,Canada,18,Transport,Passenger Transport,,,TRUE,68.65,Mt
1993,Canada,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,FALSE,62.92,Mt
1993,Canada,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,FALSE,5.74,Mt
1993,Canada,21,Transport,Freight Transport,,,TRUE,29.75,Mt
1993,Canada,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,FALSE,25.23,Mt
1993,Canada,23,Transport,Freight Transport,Aviation and Marine,,FALSE,4.52,Mt
1993,Canada,24,Transport,"Other: Recreational, Commercial and Residential",,,FALSE,18.31,Mt
1993,Canada,25,Heavy Industry,,,,TRUE,94.09,Mt
1993,Canada,26,Heavy Industry,Mining,,,FALSE,6.58,Mt
1993,Canada,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,FALSE,17.06,Mt
1993,Canada,28,Heavy Industry,Pulp and Paper,,,FALSE,13.58,Mt
1993,Canada,29,Heavy Industry,Iron and Steel,,,FALSE,17.93,Mt
1993,Canada,30,Heavy Industry,Cement,,,FALSE,8.58,Mt
1993,Canada,31,Heavy Industry,Lime and Gypsum,,,FALSE,2.84,Mt
1993,Canada,32,Heavy Industry,Chemicals and Fertilizers,,,FALSE,27.51,Mt
1993,Canada,33,Buildings,,,,TRUE,75.98,Mt
1993,Canada,34,Buildings,Service Industry,,,FALSE,30.46,Mt
1993,Canada,35,Buildings,Residential,,,FALSE,45.51,Mt
1993,Canada,36,Agriculture,,,,TRUE,56.54,Mt
1993,Canada,37,Agriculture,On Farm Fuel Use,,,FALSE,12.19,Mt
1993,Canada,38,Agriculture,Crop Production,,,FALSE,10.96,Mt
1993,Canada,39,Agriculture,Animal Production,,,FALSE,33.38,Mt
1993,Canada,40,Waste,,,,TRUE,25.50,Mt
1993,Canada,41,Waste,Solid Waste,,,FALSE,23.53,Mt
1993,Canada,42,Waste,Wastewater,,,FALSE,1.66,Mt
1993,Canada,43,Waste,Waste Incineration,,,FALSE,0.30,Mt
1993,Canada,44,Coal Production,,,,FALSE,4.16,Mt
1993,Canada,45,"Light Manufacturing, Construction and Forest Resources",,,,TRUE,24.06,Mt
1993,Canada,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,FALSE,17.83,Mt
1993,Canada,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,FALSE,5.07,Mt
1993,Canada,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,FALSE,1.16,Mt
1993,Manitoba,0,Provincial Inventory Total,,,,TRUE,18.29,Mt
1993,Manitoba,1,Oil and Gas,,,,TRUE,1.98,Mt
1993,Manitoba,2,Oil and Gas,Upstream Oil and Gas,,,TRUE,1.93,Mt
1993,Manitoba,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,FALSE,0.01,Mt
1993,Manitoba,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,TRUE,0.31,Mt
1993,Manitoba,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,FALSE,0.31,Mt
1993,Manitoba,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,FALSE,1.60,Mt
1993,Manitoba,13,Oil and Gas,Downstream Oil and Gas,,,TRUE,0.05,Mt
1993,Manitoba,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,FALSE,0.00,Mt
1993,Manitoba,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,FALSE,0.05,Mt
1993,Manitoba,16,Electricity,,,,FALSE,0.30,Mt
1993,Manitoba,17,Transport,,,,TRUE,4.77,Mt
1993,Manitoba,18,Transport,Passenger Transport,,,TRUE,2.84,Mt
1993,Manitoba,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,FALSE,2.49,Mt
1993,Manitoba,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,FALSE,0.35,Mt
1993,Manitoba,21,Transport,Freight Transport,,,TRUE,1.32,Mt
1993,Manitoba,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,FALSE,1.24,Mt
1993,Manitoba,23,Transport,Freight Transport,Aviation and Marine,,FALSE,0.08,Mt
1993,Manitoba,24,Transport,"Other: Recreational, Commercial and Residential",,,FALSE,0.60,Mt
1993,Manitoba,25,Heavy Industry,,,,TRUE,1.06,Mt
1993,Manitoba,26,Heavy Industry,Mining,,,FALSE,0.07,Mt
1993,Manitoba,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,FALSE,0.27,Mt
1993,Manitoba,28,Heavy Industry,Pulp and Paper,,,FALSE,0.20,Mt
1993,Manitoba,29,Heavy Industry,Iron and Steel,,,FALSE,0.04,Mt
1993,Manitoba,30,Heavy Industry,Cement,,,FALSE,0.01,Mt
1993,Manitoba,31,Heavy Industry,Lime and Gypsum,,,FALSE,0.12,Mt
1993,Manitoba,32,Heavy Industry,Chemicals and Fertilizers,,,FALSE,0.34,Mt
1993,Manitoba,33,Buildings,,,,TRUE,3.02,Mt
1993,Manitoba,34,Buildings,Service Industry,,,FALSE,1.56,Mt
1993,Manitoba,35,Buildings,Residential,,,FALSE,1.46,Mt
1993,Manitoba,36,Agriculture,,,,TRUE,5.69,Mt
1993,Manitoba,37,Agriculture,On Farm Fuel Use,,,FALSE,1.15,Mt
1993,Manitoba,38,Agriculture,Crop Production,,,FALSE,1.79,Mt
1993,Manitoba,39,Agriculture,Animal Production,,,FALSE,2.76,Mt
1993,Manitoba,40,Waste,,,,TRUE,1.08,Mt
1993,Manitoba,41,Waste,Solid Waste,,,FALSE,1.02,Mt
1993,Manitoba,42,Waste,Wastewater,,,FALSE,0.07,Mt
1993,Manitoba,43,Waste,Waste Incineration,,,FALSE,0.00,Mt
1993,Manitoba,45,"Light Manufacturing, Construction and Forest Resources",,,,TRUE,0.39,Mt
1993,Manitoba,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,FALSE,0.26,Mt
1993,Manitoba,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,FALSE,0.12,Mt
1993,Manitoba,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,FALSE,0.01,Mt
1993,New Brunswick,0,Provincial Inventory Total,,,,TRUE,15.59,Mt
1993,New Brunswick,1,Oil and Gas,,,,TRUE,1.45,Mt
1993,New Brunswick,2,Oil and Gas,Upstream Oil and Gas,,,TRUE,0.00,Mt
1993,New Brunswick,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,FALSE,0.00,Mt
1993,New Brunswick,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,TRUE,0.00,Mt
1993,New Brunswick,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,FALSE,0.00,Mt
1993,New Brunswick,13,Oil and Gas,Downstream Oil and Gas,,,TRUE,1.45,Mt
1993,New Brunswick,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,FALSE,1.45,Mt
1993,New Brunswick,16,Electricity,,,,FALSE,5.18,Mt
1993,New Brunswick,17,Transport,,,,TRUE,3.72,Mt
1993,New Brunswick,18,Transport,Passenger Transport,,,TRUE,1.63,Mt
1993,New Brunswick,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,FALSE,1.50,Mt
1993,New Brunswick,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,FALSE,0.13,Mt
1993,New Brunswick,21,Transport,Freight Transport,,,TRUE,1.09,Mt
1993,New Brunswick,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,FALSE,0.88,Mt
1993,New Brunswick,23,Transport,Freight Transport,Aviation and Marine,,FALSE,0.20,Mt
1993,New Brunswick,24,Transport,"Other: Recreational, Commercial and Residential",,,FALSE,0.99,Mt
1993,New Brunswick,25,Heavy Industry,,,,TRUE,1.72,Mt
1993,New Brunswick,26,Heavy Industry,Mining,,,FALSE,0.20,Mt
1993,New Brunswick,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,FALSE,0.17,Mt
1993,New Brunswick,28,Heavy Industry,Pulp and Paper,,,FALSE,1.16,Mt
1993,New Brunswick,29,Heavy Industry,Iron and Steel,,,FALSE,0.00,Mt
1993,New Brunswick,30,Heavy Industry,Cement,,,FALSE,0.00,Mt
1993,New Brunswick,31,Heavy Industry,Lime and Gypsum,,,FALSE,0.11,Mt
1993,New Brunswick,32,Heavy Industry,Chemicals and Fertilizers,,,FALSE,0.07,Mt
1993,New Brunswick,33,Buildings,,,,TRUE,1.52,Mt
1993,New Brunswick,34,Buildings,Service Industry,,,FALSE,0.48,Mt
1993,New Brunswick,35,Buildings,Residential,,,FALSE,1.04,Mt
1993,New Brunswick,36,Agriculture,,,,TRUE,0.60,Mt
1993,New Brunswick,37,Agriculture,On Farm Fuel Use,,,FALSE,0.17,Mt
1993,New Brunswick,38,Agriculture,Crop Production,,,FALSE,0.14,Mt
1993,New Brunswick,39,Agriculture,Animal Production,,,FALSE,0.28,Mt
1993,New Brunswick,40,Waste,,,,TRUE,0.93,Mt
1993,New Brunswick,41,Waste,Solid Waste,,,FALSE,0.88,Mt
1993,New Brunswick,42,Waste,Wastewater,,,FALSE,0.05,Mt
1993,New Brunswick,44,Coal Production,,,,FALSE,0.02,Mt
1993,New Brunswick,45,"Light Manufacturing, Construction and Forest Resources",,,,TRUE,0.47,Mt
1993,New Brunswick,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,FALSE,0.27,Mt
1993,New Brunswick,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,FALSE,0.11,Mt
1993,New Brunswick,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,FALSE,0.09,Mt
1993,Newfoundland and Labrador,0,Provincial Inventory Total,,,,TRUE,8.58,Mt
1993,Newfoundland and Labrador,1,Oil and Gas,,,,TRUE,1.06,Mt
1993,Newfoundland and Labrador,2,Oil and Gas,Upstream Oil and Gas,,,TRUE,0.00,Mt
1993,Newfoundland and Labrador,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,TRUE,0.00,Mt
1993,Newfoundland and Labrador,7,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Frontier Oil Production,FALSE,0.00,Mt
1993,Newfoundland and Labrador,13,Oil and Gas,Downstream Oil and Gas,,,TRUE,1.06,Mt
1993,Newfoundland and Labrador,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,FALSE,1.06,Mt
1993,Newfoundland and Labrador,16,Electricity,,,,FALSE,1.37,Mt
1993,Newfoundland and Labrador,17,Transport,,,,TRUE,2.90,Mt
1993,Newfoundland and Labrador,18,Transport,Passenger Transport,,,TRUE,1.30,Mt
1993,Newfoundland and Labrador,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,FALSE,1.11,Mt
1993,Newfoundland and Labrador,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,FALSE,0.19,Mt
1993,Newfoundland and Labrador,21,Transport,Freight Transport,,,TRUE,1.23,Mt
1993,Newfoundland and Labrador,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,FALSE,0.42,Mt
1993,Newfoundland and Labrador,23,Transport,Freight Transport,Aviation and Marine,,FALSE,0.81,Mt
1993,Newfoundland and Labrador,24,Transport,"Other: Recreational, Commercial and Residential",,,FALSE,0.36,Mt
1993,Newfoundland and Labrador,25,Heavy Industry,,,,TRUE,1.19,Mt
1993,Newfoundland and Labrador,26,Heavy Industry,Mining,,,FALSE,0.81,Mt
1993,Newfoundland and Labrador,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,FALSE,0.00,Mt
1993,Newfoundland and Labrador,28,Heavy Industry,Pulp and Paper,,,FALSE,0.28,Mt
1993,Newfoundland and Labrador,29,Heavy Industry,Iron and Steel,,,FALSE,0.00,Mt
1993,Newfoundland and Labrador,30,Heavy Industry,Cement,,,FALSE,0.08,Mt
1993,Newfoundland and Labrador,31,Heavy Industry,Lime and Gypsum,,,FALSE,0.00,Mt
1993,Newfoundland and Labrador,32,Heavy Industry,Chemicals and Fertilizers,,,FALSE,0.01,Mt
1993,Newfoundland and Labrador,33,Buildings,,,,TRUE,1.04,Mt
1993,Newfoundland and Labrador,34,Buildings,Service Industry,,,FALSE,0.33,Mt
1993,Newfoundland and Labrador,35,Buildings,Residential,,,FALSE,0.71,Mt
1993,Newfoundland and Labrador,36,Agriculture,,,,TRUE,0.11,Mt
1993,Newfoundland and Labrador,37,Agriculture,On Farm Fuel Use,,,FALSE,0.06,Mt
1993,Newfoundland and Labrador,38,Agriculture,Crop Production,,,FALSE,0.00,Mt
1993,Newfoundland and Labrador,39,Agriculture,Animal Production,,,FALSE,0.04,Mt
1993,Newfoundland and Labrador,40,Waste,,,,TRUE,0.75,Mt
1993,Newfoundland and Labrador,41,Waste,Solid Waste,,,FALSE,0.69,Mt
1993,Newfoundland and Labrador,42,Waste,Wastewater,,,FALSE,0.03,Mt
1993,Newfoundland and Labrador,43,Waste,Waste Incineration,,,FALSE,0.03,Mt
1993,Newfoundland and Labrador,45,"Light Manufacturing, Construction and Forest Resources",,,,TRUE,0.17,Mt
1993,Newfoundland and Labrador,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,FALSE,0.06,Mt
1993,Newfoundland and Labrador,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,FALSE,0.09,Mt
1993,Newfoundland and Labrador,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,FALSE,0.02,Mt
1993,Northwest Territories and Nunavut,0,Territorial Inventory Total,,,,TRUE,1.88,Mt
1993,Northwest Territories and Nunavut,1,Oil and Gas,,,,TRUE,0.24,Mt
1993,Northwest Territories and Nunavut,2,Oil and Gas,Upstream Oil and Gas,,,TRUE,0.23,Mt
1993,Northwest Territories and Nunavut,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,FALSE,0.05,Mt
1993,Northwest Territories and Nunavut,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,TRUE,0.18,Mt
1993,Northwest Territories and Nunavut,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,FALSE,0.00,Mt
1993,Northwest Territories and Nunavut,7,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Frontier Oil Production,FALSE,0.18,Mt
1993,Northwest Territories and Nunavut,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,FALSE,0.00,Mt
1993,Northwest Territories and Nunavut,13,Oil and Gas,Downstream Oil and Gas,,,TRUE,0.01,Mt
1993,Northwest Territories and Nunavut,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,FALSE,0.01,Mt
1993,Northwest Territories and Nunavut,16,Electricity,,,,FALSE,0.14,Mt
1993,Northwest Territories and Nunavut,17,Transport,,,,TRUE,0.63,Mt
1993,Northwest Territories and Nunavut,18,Transport,Passenger Transport,,,TRUE,0.31,Mt
1993,Northwest Territories and Nunavut,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,FALSE,0.09,Mt
1993,Northwest Territories and Nunavut,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,FALSE,0.22,Mt
1993,Northwest Territories and Nunavut,21,Transport,Freight Transport,,,TRUE,0.27,Mt
1993,Northwest Territories and Nunavut,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,FALSE,0.07,Mt
1993,Northwest Territories and Nunavut,23,Transport,Freight Transport,Aviation and Marine,,FALSE,0.20,Mt
1993,Northwest Territories and Nunavut,24,Transport,"Other: Recreational, Commercial and Residential",,,FALSE,0.05,Mt
1993,Northwest Territories and Nunavut,25,Heavy Industry,,,,TRUE,0.14,Mt
1993,Northwest Territories and Nunavut,26,Heavy Industry,Mining,,,FALSE,0.14,Mt
1993,Northwest Territories and Nunavut,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,FALSE,0.00,Mt
1993,Northwest Territories and Nunavut,28,Heavy Industry,Pulp and Paper,,,FALSE,0.00,Mt
1993,Northwest Territories and Nunavut,29,Heavy Industry,Iron and Steel,,,FALSE,0.00,Mt
1993,Northwest Territories and Nunavut,30,Heavy Industry,Cement,,,FALSE,0.00,Mt
1993,Northwest Territories and Nunavut,31,Heavy Industry,Lime and Gypsum,,,FALSE,0.00,Mt
